url;cian_id;price;total_meters;rooms_count;floor;floors_count;region;city;district;microdistrict;street;house_number;underground;residential_complex;address_raw;living_meters;kitchen_meters;ceiling_height;object_type;layout_type;bathroom_type;bathroom_count;window_view;finish_type;balcony_count;loggia_count;has_furniture;year_of_construction;house_material_type;floor_type;elevator_passenger;elevator_cargo;entrances_count;has_garbage_chute;has_ramp;has_concierge;parking_type;heating_type;is_emergency;jk_name;jk_class;jk_deadline;developer;cadastral_number;encumbrances;owners_count;title_raw;author;author_type;is_detail_parsed;price_per_sqm;has_balcony;has_elevator
https://vladivostok.cian.ru/sale/flat/322905165/;322905165;7500000;23.8;0;3.0;23.0;;;р-н Советский;;Русская улица;;;Оазис;Приморский край, Владивосток, р-н Советский, мкр. Вторая речка, Русская улица, 95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 23,8 м², 3/23 этаж;;;False;315126.05;;
https://vladivostok.cian.ru/sale/flat/325330139/;325330139;5086020;22.2;0;12.0;25.0;;;р-н Первореченский;;;;;Снежный парк;Приморский край, Владивосток, р-н Первореченский, мкр. Снеговая падь, Снежный парк ЖК;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 22,2 м², 12/25 этаж;;;False;229100.0;;
https://vladivostok.cian.ru/sale/flat/327055071/;327055071;3600000;17.0;0;4.0;9.0;;;р-н Советский;;улица Чапаева;;;;Приморский край, Владивосток, р-н Советский, мкр. Заря, улица Чапаева, 16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 17 м², 4/9 этаж;;;False;211764.71;;
https://vladivostok.cian.ru/sale/flat/322079967/;322079967;4600000;24.7;0;21.0;24.0;;;р-н Ленинский;;Стрелковая улица;;;Atmosfera;Приморский край, Владивосток, р-н Ленинский, Стрелковая улица, 18к2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 24,7 м², 21/24 этаж;;;False;186234.82;;
https://vladivostok.cian.ru/sale/flat/317533997/;317533997;6386530;23.3;0;11.0;30.0;;;р-н Первомайский;;улица Борисенко;48к4;;Борисенко 48;Приморский край, Владивосток, р-н Первомайский, мкр. Борисенко, улица Борисенко, 48к4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 23,3 м², 11/30 этаж;;;False;274100.0;;
https://vladivostok.cian.ru/sale/flat/325927128/;325927128;3350000;17.2;0;2.0;9.0;;;р-н Советский;;улица Кирова;;;;Приморский край, Владивосток, р-н Советский, мкр. Вторая речка, улица Кирова, 62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 17,2 м², 2/9 этаж;;;False;194767.44;;
https://vladivostok.cian.ru/sale/flat/305893337/;305893337;6990000;25.7;0;7.0;21.0;;;р-н Советский;;Русская улица;;;;Приморский край, Владивосток, р-н Советский, мкр. Вторая речка, Русская улица, 51В;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 25,7 м², 7/21 этаж;;;False;271984.44;;
https://vladivostok.cian.ru/sale/flat/322823695/;322823695;5907547;25.0;0;9.0;21.0;;;р-н Ленинский;;улица Расула Гамзатова;7к2;;Гринхилс;Приморский край, Владивосток, р-н Ленинский, мкр. 64, 71, улица Расула Гамзатова, 7к2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 25 м², 9/21 этаж;;;False;236301.88;;
https://vladivostok.cian.ru/sale/flat/324919643/;324919643;4500000;22.6;0;9.0;9.0;;;р-н Первореченский;;Днепровский переулок;;;;Приморский край, Владивосток, р-н Первореченский, мкр. Столетие, Днепровский переулок, 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 22,6 м², 9/9 этаж;;;False;199115.04;;
https://vladivostok.cian.ru/sale/flat/324534220/;324534220;6129999;31.12;0;8.0;17.0;;;р-н Первомайский;;Катерная улица;31/2;;Огни Патрокла от GloraX;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, Катерная улица, 31/2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 31,12 м², 8/17 этаж;;;False;196979.4;;
https://vladivostok.cian.ru/sale/flat/326890901/;326890901;5234880;22.8;0;23.0;25.0;;;р-н Первореченский;;;;;Снежный парк;Приморский край, Владивосток, р-н Первореченский, мкр. Снеговая падь, Снежный парк ЖК;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 22,8 м², 23/25 этаж;;;False;229600.0;;
https://vladivostok.cian.ru/sale/flat/327296163/;327296163;3290000;15.0;0;1.0;9.0;;;р-н Советский;;Русская улица;;;;Приморский край, Владивосток, р-н Советский, мкр. Вторая речка, Русская улица, 63Лк1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 15 м², 1/9 этаж;;;False;219333.33;;
https://vladivostok.cian.ru/sale/flat/303351258/;303351258;7897500;29.25;0;7.0;7.0;;;р-н Ленинский;;;;;Sunrise;Приморский край, Владивосток, р-н Ленинский, Санрайс ЖК;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 29,25 м², 7/7 этаж;;;False;270000.0;;
https://vladivostok.cian.ru/sale/flat/322647392/;322647392;6420116;26.0;0;19.0;19.0;;;р-н Ленинский;;улица Расула Гамзатова;7к1;;Гринхилс;Приморский край, Владивосток, р-н Ленинский, мкр. 64, 71, улица Расула Гамзатова, 7к1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 26 м², 19/19 этаж;;;False;246927.54;;
https://vladivostok.cian.ru/sale/flat/322824026/;322824026;4300000;23.3;0;5.0;9.0;;;р-н Советский;;улица Успенского;;;;Приморский край, Владивосток, р-н Советский, мкр. Океанская, улица Успенского, 106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 23,3 м², 5/9 этаж;;;False;184549.36;;
